username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
dijit23;2016-11-04 14:30;0;0;"@KeithOlbermann @KellyannePolls comes from a woman? I think ur suffering from gender blindness. What you just described is coming from Trump";;@KeithOlbermann @KellyannePolls;;"794532344325541888";https://twitter.com/dijit23/status/794532344325541888
duanesanfran;2016-11-04 14:15;0;0;"@ABC Trump's Trannie";;@ABC;;"794528529488625665";https://twitter.com/duanesanfran/status/794528529488625665
Khanoisseur;2016-11-04 14:00;52;54;"Melania Trump: "We need to teach our youth values: respect, kindness, compassion-our culture is too mean and rough" https:// twitter.com/khanoisseur/st atus/756305663228252160 …";;;;"794524789079580672";https://twitter.com/Khanoisseur/status/794524789079580672
cali94612;2016-11-04 13:34;0;1;"@emrutherford90 poor child, the election isn't until Tuesday and you're already screaming rigged like Trump.";;@emrutherford90;;"794518304933089280";https://twitter.com/cali94612/status/794518304933089280
jackhutton;2016-11-04 12:51;0;0;"Western European allies have no choice but to gather intel on Trump.. @cspanwj @kurteichenwald @Morning_Joe @Newsweek Damning stuff here. pic.twitter.com/ju4I5rQCu4";;@cspanwj @kurteichenwald @Morning_Joe @Newsweek;;"794507362467840000";https://twitter.com/jackhutton/status/794507362467840000
jackhutton;2016-11-04 12:36;1;1;"During Kahn episode , Kremlin put Cyber Hacks on hold fearing mentally unstable Trump .. @cspanwj @kurteichenwald @Morning_Joe @Newsweek pic.twitter.com/Pn3CSKS7KR";;@cspanwj @kurteichenwald @Morning_Joe @Newsweek;;"794503674353459200";https://twitter.com/jackhutton/status/794503674353459200
jackhutton;2016-11-04 12:31;5;3;"Why Russia is backing Donald Trump http://www. newsweek.com/donald-trump-v ladimir-putin-russia-hillary-clinton-united-states-europe-516895?rx=us … @cspanwj @kurteichenwald @Morning_Joe";;@cspanwj @kurteichenwald @Morning_Joe;;"794502264618500096";https://twitter.com/jackhutton/status/794502264618500096
jackhutton;2016-11-04 12:11;0;2;"@cspanwj Melania Trump had an opportunity to find a better way to talk to each other but she encourage antiSemitic trolls to hound GQ writer";;@cspanwj;;"794497224193372160";https://twitter.com/jackhutton/status/794497224193372160
jackhutton;2016-11-04 12:08;0;1;"@cspanwj Melania Trump is gaslighting America w her speech on cyber bullying. We are to pretend her husband isn't the worst troll on twitter";;@cspanwj;;"794496473681432576";https://twitter.com/jackhutton/status/794496473681432576
Rich_893;2016-11-04 11:34;0;0;"@Corporatocrazy -Remember, Trump supporters, that America is a total disaster, there is no gas at the gas station, no food at the stores.";;@Corporatocrazy;;"794487916844064769";https://twitter.com/Rich_893/status/794487916844064769
katsndogs;2016-11-04 11:14;0;0;"@DianaHollins Just wanted to let you know that I reported that Trump person who was following you & others & also posting crap about Muslims";;@DianaHollins;;"794482980009820160";https://twitter.com/katsndogs/status/794482980009820160
sgrady85;2016-11-04 10:08;0;0;"@mitchellvii Probably because we like coherent plans, don't follow the cult of personality that is Trump, aren't bigots, and don't idolize Putin. Sad!";;@mitchellvii;;"794466357278425088";https://twitter.com/sgrady85/status/794466357278425088
cressmanmusic;2016-11-04 09:16;0;0;"No surprise- @maddow shows FBI/Breitbart/Trump campaign provoked new investigation to try to throw the election http://www. msnbc.com/rachel-maddow- show …";;@maddow;;"794453341191348224";https://twitter.com/cressmanmusic/status/794453341191348224
jackhutton;2016-11-04 08:55;0;1;"'Twilight' actress takes NSFW jab at Trump in new ad http:// thehill.com/video/in-the-n ews/304126-twilight-actress-takes-nsfw-jab-at-trump-in-new-ad … @cspanwj @Morning_Joe #imwithher";;@cspanwj @Morning_Joe;#imwithher;"794447895130845185";https://twitter.com/jackhutton/status/794447895130845185
Rich_893;2016-11-04 08:51;1;0;"@lisarpepper @KellyannePolls @11thHour @AC360 -Definitely sounds like what I hear constantly from the Trump camp. I'm so sorry you have kids.";;@lisarpepper @KellyannePolls @11thHour @AC360;;"794446977765294080";https://twitter.com/Rich_893/status/794446977765294080
Rich_893;2016-11-04 08:42;5;11;"@mattmfm @Ragcha -Could we get a pledge going on this among Trump supporters? Trump Now Or Never Vote Again?";;@mattmfm @Ragcha;;"794444767476129792";https://twitter.com/Rich_893/status/794444767476129792
dannybracco;2016-11-04 07:56;0;0;""I'm not a Trump supporter, but..." is basically the opening look of 2016's "I'm not racist, but..." fall collection. #Elections2016";;;#Elections2016;"794433169202102272";https://twitter.com/dannybracco/status/794433169202102272
katsndogs;2016-11-04 07:47;0;0;"@nytopinion @Edsall Trump nor the GOP hasn't given Clinton an opportunity to. When she is elected, she is our only hope for peace to prevail";;@nytopinion @Edsall;;"794430847021518848";https://twitter.com/katsndogs/status/794430847021518848
gpanger;2016-11-04 06:59;0;0;"Then Bernie does direct-to-camera about how he trusts Hillary and how horrible Trump would be for blue-collar workers.";;;;"794418726175019009";https://twitter.com/gpanger/status/794418726175019009
SethMcCombs;2016-11-04 06:50;0;0;"Trump is cancer. FUCKING VOTE";;;;"794416470553804801";https://twitter.com/SethMcCombs/status/794416470553804801
VilliSpeaks;2016-11-04 06:30;0;10;"@sacca @AnimeDatingAdvi notice these Trump bigots are usually anonymous.";;@sacca @AnimeDatingAdvi;;"794411388877737984";https://twitter.com/VilliSpeaks/status/794411388877737984
FreyjaRN;2016-11-04 06:29;0;0;"If Trump's brain exploded it wouldn't even mess up his hair.";;;;"794411256044130304";https://twitter.com/FreyjaRN/status/794411256044130304
Rich_893;2016-11-04 06:29;0;0;"@realDonaldTrump -Donald Trump despises his own supporters! Why? Because if they like him, he knows they can't be trusted.";;@realDonaldTrump;;"794411183780425728";https://twitter.com/Rich_893/status/794411183780425728
malaclyptic;2016-11-04 06:13;0;0;"Trump's increased chances: haec credam a deo pio, a deo justo, a deo scito?";;;;"794407269056118784";https://twitter.com/malaclyptic/status/794407269056118784
medfly70;2016-11-04 06:03;0;0;"@p368241 the words trump and intelligence don't belong in the same sentence.";;@p368241;;"794404667555913729";https://twitter.com/medfly70/status/794404667555913729
michelle_serna2;2016-11-04 05:55;0;9;"Today a trump supporter on the train told me to "go back to Mexico." I have never been so hurt.";;;;"794402568008933376";https://twitter.com/michelle_serna2/status/794402568008933376
medfly70;2016-11-04 05:52;0;0;"@p368241 where's the trump one. Or doesn't he need one because he's a star?";;@p368241;;"794401858445918208";https://twitter.com/medfly70/status/794401858445918208
xsgreene;2016-11-04 05:49;0;3;"America’s Therapists Are Worried About Trump’s Effect On Your Mental Health http:// politi.co/2e2Zv8B";;;;"794401149285580800";https://twitter.com/xsgreene/status/794401149285580800
xsgreene;2016-11-04 05:39;0;0;"Trump Is an Existential Threat http:// nyti.ms/2egbLgZ";;;;"794398608959283200";https://twitter.com/xsgreene/status/794398608959283200
xsgreene;2016-11-04 05:30;0;0;"Donald Trump’s Impeachment Threat http:// nyti.ms/2e6Se7q";;;;"794396476851908609";https://twitter.com/xsgreene/status/794396476851908609
Rich_893;2016-11-04 05:18;0;0;"@kurteichenwald @carol_clovely4 @FT -If Trump is elected expect a worldwide economic collapse.";;@kurteichenwald @carol_clovely4 @FT;;"794393445053775872";https://twitter.com/Rich_893/status/794393445053775872
katsndogs;2016-11-04 04:43;0;0;"@@MSNBC @HardballChris Sick of watch Chris Matthews stump for Trump. PLS dump Matthews & replace w/ @JoyAnnReid Keep @chrislhayes @maddow etc";;@ @MSNBC @HardballChris @JoyAnnReid @chrislhayes @maddow;;"794384554639269888";https://twitter.com/katsndogs/status/794384554639269888
sea329;2016-11-04 04:37;0;0;"@dailykos 4 years of congressional investigations, subpoenas, sequester, probs and hearings into her life of crime? Get real, vote Trump!";;@dailykos;;"794382928897638400";https://twitter.com/sea329/status/794382928897638400
toddx;2016-11-04 04:29;0;1;"@uppityfag I need the Trump reality filter. Nothing gets through that thing.";;@uppityfag;;"794381080543404032";https://twitter.com/toddx/status/794381080543404032
ashokaraj_;2016-11-04 04:16;1;0;"Macedonians are profiting off of Facebook ads by making up fake stories that support Trump. Troll level 5000 https:// twitter.com/mattdpearce/st atus/794321048850157569 …";;;;"794377700043472896";https://twitter.com/ashokaraj_/status/794377700043472896
sfluvr007;2016-11-04 04:03;0;0;"Another failed Trump business venture. We can't afford this kind of recklessness in the White House. #voteBlue #ImWithHer pic.twitter.com/JDm2Gjyy3C";;;#voteBlue #ImWithHer;"794374555821174784";https://twitter.com/sfluvr007/status/794374555821174784
Rich_893;2016-11-04 04:03;3;11;"@politico @ludacristiano -David Duke seems to have no problems with Donald Trump.";;@politico @ludacristiano;;"794374526721146880";https://twitter.com/Rich_893/status/794374526721146880
natebking;2016-11-04 03:55;0;0;"On the flip side, it means this election will never end. Trump vs. Hillary will play out on the airwaves + internet for the next 4yrs";;;;"794372547340967936";https://twitter.com/natebking/status/794372547340967936
natebking;2016-11-04 03:54;0;0;"Trump's plan for months, if not all along, has been to monetize his presidential run. Launching an alt-right news network is unsurprising";;;;"794372253748064256";https://twitter.com/natebking/status/794372253748064256
cmisla2;2016-11-04 03:48;0;0;"Nah! You can not vote for Donald Trump and then pretend to be for social justice! (Well, unless you had a labotomy between the two.)";;;;"794370600412192768";https://twitter.com/cmisla2/status/794370600412192768
EmilyG;2016-11-04 03:41;0;0;"@MacPhail Most are not active Trump supporters but after years of hating Hilary have convinced themselves that her "crimes" are worse.";;@MacPhail;;"794369027103522816";https://twitter.com/EmilyG/status/794369027103522816
EmilyG;2016-11-04 03:39;0;0;"@MacPhail Yes. I know or suspect many of my Texas relatives, Texas co-workers, and skating friends across the US are voting for Trump.";;@MacPhail;;"794368522965041152";https://twitter.com/EmilyG/status/794368522965041152
SanFranciscoCP;2016-11-04 03:24;1;0;"65-story Trump Tower in Toronto goes belly-up http:// dlvr.it/MbBq5s";;;;"794364686082809856";https://twitter.com/SanFranciscoCP/status/794364686082809856
gretchenatwood;2016-11-04 03:04;0;0;"@gretchenatwood And I'm not a huge fan of Hillary's but Trump is way worse. And Beyoncé can do anything";;@gretchenatwood;;"794359590561271808";https://twitter.com/gretchenatwood/status/794359590561271808
RIPAIRBUD420;2016-11-04 02:58;0;0;"@thecultureofme what if beyonce was a trump supporter though?";;@thecultureofme;;"794358109170872321";https://twitter.com/RIPAIRBUD420/status/794358109170872321
WineJerk;2016-11-04 02:41;0;0;"@stevecuozzo uh.... he's done quite a bit. Trump complains about it all the time. What else would you want him to do?";;@stevecuozzo;;"794353890762162176";https://twitter.com/WineJerk/status/794353890762162176
LincMad;2016-11-04 02:40;0;0;"@Fahrenthold By any chance, was Trump stopped for a traffic violation just before the donation?";;@Fahrenthold;;"794353662151663616";https://twitter.com/LincMad/status/794353662151663616
zeitpop;2016-11-04 02:36;0;1;"Dear America: Please don’t vote for Donald Trump /via @globeandmail http://www. theglobeandmail.com/opinion/editor ials/dear-america-please-dont-vote-for-donald-trump/article32655412/?utm_source=twitter.com&utm_medium=Referrer:+Social+Network+/+Media&utm_campaign=Shared+Web+Article+Links … #ImWithHer";;@globeandmail;#ImWithHer;"794352664809115648";https://twitter.com/zeitpop/status/794352664809115648
remilash;2016-11-04 02:33;0;1;"@JTMiller7423 @gatascasa @CNN are you related to John Miller aka Donald Trump?becos he's crying foul & encouraging voters suppression !!!";;@JTMiller7423 @gatascasa @CNN;;"794351880889479168";https://twitter.com/remilash/status/794351880889479168
colinpeden;2016-11-04 02:28;0;0;"@Thesixler love the bugle. Yeah, when Silvia's Bunga Bunga parties seem more genteel than Trump, just kinda makes you think...";;@Thesixler;;"794350526380929024";https://twitter.com/colinpeden/status/794350526380929024
richjohnperez;2016-11-04 02:20;0;0;"@SpeakerRyan Cat got ur tongue? #BetterWay shud include supporting the next #Republican @potus #trump & putting the #clintons behind bars.";;@SpeakerRyan @potus;#BetterWay #Republican #trump #clintons;"794348479183097856";https://twitter.com/richjohnperez/status/794348479183097856
kbairleyk;2016-11-04 02:19;0;1;"http://www. salon.com/2016/11/02/wor se-than-your-worst-fears-donald-trump-wont-be-a-tyrant-hell-be-a-child-king-which-is-far-more-frightening/ … #Trump = "sloth, grandiosity, ignorance & a towering arrogance that allows him to indulge in childish cruelties"";;;#Trump;"794348313617178624";https://twitter.com/kbairleyk/status/794348313617178624
BasedTacos;2016-11-04 02:19;0;5;"Just seen homie w the Municipal Waste Donald Trump shirt";;;;"794348308416188416";https://twitter.com/BasedTacos/status/794348308416188416
JohnSteen;2016-11-04 02:17;3;8;"This is the MOST DISTURBING thing I've ever heard about FBI & Trump connection. Talk about RIGGED! #Maddow";;;#Maddow;"794347723889590273";https://twitter.com/JohnSteen/status/794347723889590273
mercury613;2016-11-04 02:12;0;1;"Why These Women Are Done With Ivanka Trump's Brand http://www. elle.com/culture/career -politics/news/a40236/ivanka-trump-boycott/ … via @ElleMagazine";;@ElleMagazine;;"794346633181835264";https://twitter.com/mercury613/status/794346633181835264
aHEM_again;2016-11-04 02:06;0;2;"I just think of Trump's little hands. @denise_olej @gazete_man pic.twitter.com/wwHSnZglI0";;@denise_olej @gazete_man;;"794345059411890176";https://twitter.com/aHEM_again/status/794345059411890176
MadysonKennedy;2016-11-04 02:05;0;1;"Lela, a 6 year old, is telling me why I shouldn't vote for trump.. like dude, we're on the same page.";;;;"794344808554692608";https://twitter.com/MadysonKennedy/status/794344808554692608
likeholywine;2016-11-04 02:02;0;0;"@OnceUponARoss @armandodkos @ABC maybe trump meant missing non-white voters";;@OnceUponARoss @armandodkos @ABC;;"794343966690840576";https://twitter.com/likeholywine/status/794343966690840576
jasonlk;2016-11-04 01:52;0;8;"Using Trump's "gross income" math I'll be $7,000,000 richer this year, plus or minus. Using real world math: $0.";;;;"794341614340620288";https://twitter.com/jasonlk/status/794341614340620288
xanaxnymph;2016-11-04 01:51;0;1;"If Donald trump wins it's my fault";;;;"794341285830094848";https://twitter.com/xanaxnymph/status/794341285830094848
Rich_893;2016-11-04 01:36;0;7;"@PaulG99325847 -I expect you have them already. Have it checked out. If you've been to a Trump rally, you most certainly do have crabs.";;@PaulG99325847;;"794337497241161728";https://twitter.com/Rich_893/status/794337497241161728
